id,name,location_type,RCaccepted,registered__intl,registered__skill,registered__gender,duration,onsk8s,contact,coach,created_on,description,regcap,audcap,con,con__city,con__year
662,Morphing Your Defense ,Flat Track,0,0,3,NA/Coed,2.0,1,1,1469,2016-02-05 08:03:14,"Learn how to adapt your defense depending on the number of skaters you have on the track.Work up from a 2 wall defense, to a triangle to a diamond.  We will focus on track coverage, quick replacement, positional blocking and working as a single defensive unit.  

Holly Gohardly has been skating for 9 years and skates on the Charm City Roller Girls All Star team. She is an Atom All Star and sponsored by As the Bearing Turns Skateshop.  She prides herself on her blocking skills, teamwork and knowledge of the game.",,,2,Las Vegas,2016
663,New Skater Survival Scrimmage Tips,Flat Track,0,0,3,NA/Coed,2.0,1,1,1494,2016-02-05 08:03:14,"Or """"How to look like you know what you're doing when the vets are watching"""". Going from 'contact-ready' to 'scrimmage-eligible' is often not only daunting but comes too quickly. And often times vets forget to tell you very important things to help you survive the world of """"real derby."""" This class will go over tips, tricks, and skills to help you adjust quicker to the fast-paced world of scrimmage night.

Merry Khaos is a member of Tampa Roller Derby, writer of the Khaos Theory Blog, """"Below the 45th"""" for Jammerline Magazine, and a contributor to Blood & Thunder. She has been skating and coaching for six seasons, power-lifting for a year, and is a recognized member of the MRDA Dazzle. She is a health coach with Derbalife, coach with DNA Coaching, part of Team Demon United, and a Roller Derby Elite skater. Overall: she eats, sleeps, breathes, dreams, and obsesses over roller derby [and how to make us all better at it].http://www.khaostheoryblog.com",,,2,Las Vegas,2016
664,NotSoFresh Meat,Flat Track,0,0,3,NA/Coed,2.0,1,1,1497,2016-02-05 08:03:14,"Not-So-Fresh Meat is a class designed for newer skaters who are trying to break out of the Fresh Meat stigma and figure out their place in the derby world. Learn some basic tips on how to be a better skater, be a better blocker for your body type and a become a better jammer as well as some pointers on how to keep yourself in the right physical shape for derby.  You'll also learn ways to keep yourself motivated and how to be an integral part of your roller derby team.  This class will teach you how to skate hard, play smart and have fun! There are three rules for this non-contact class: 
1.) Be respectful to all.
2.) Try your best.
3.) Don't use the C-word: CAN'T

Pinball has been playing roller derby since 2006 and reffing, coaching and captaining teams since 2010.  She currently skates for Central Coast Roller Derby, Team Rudechix and Team Rex and does travel coaching all over California, specializing in Fresh Meat training. Pinball also does motivational speaking on women empowerment and standing up against violence against women which she shares with the derby community.  She is committed to spreading derby love and knowledge to all and believes that there is a place in derby for everyone. Pinball is dedicated to using derby as a tool to empower women all over world. Have Pinball visit your league: https://www.facebook.com/pages/Pinball-5x5/225099897563439",,,2,Las Vegas,2016
665,Offense  Defense,Flat Track,0,0,3,NA/Coed,2.0,1,1,1474,2016-02-05 08:03:14,"Ever find yourself playing defense but you see your jammer stuck and working her buns off? Learn how and when you can do both. Learn to execute amazing offense all while ruining the opposing jammer's life!

Lacey """"Carmen Getsome"""" Ramon is both a Team Antik and Team USA skater that has been on skates for 9 years. She was a primary jammer for 7 years and in 2013 started blocking.  She is an exceptional pivot, performing devastating contact and containment on the opponent while reading the minds of her jammers, creating amazing offensive opportunities as well as executing sneaky hat passes. Getsome is the proud owner of Getsome Athletics, an international roller derby training company.",,,2,Las Vegas,2016
584,Officials  Skaters Rolling Zebras,Flat Track,0,0,0,NA/Coed,1.5,1,1,1483,2016-02-05 08:03:12,"Great way for beginning and intermediate skating refs to learn positioning, communication, and proper procedure during games. Will work on skills, technique and standard procedure.

Stormy Trooper starting skating flat track in 2005 and banked track in 2011. She started as a skating ref in 2009 and retired as a skater in 2011 after injury. She is currently Head of Officiating for three time MRDA National Champions Your Mom Men's Derby and WFTDA Team United, and staff ref for JRDA National Champion Des Moines Derby Brats.  She has officiated MRDA, WFTDA, JRDA, OSDA, RDCL, MADE, and a level 2 Certified USARS ref.",,,2,Las Vegas,2016
585,Officials Skating Skills OPR,Flat Track,0,0,0,NA/Coed,2.0,1,1,1496,2016-02-05 08:03:12,"Starts, stops, transitions and sprinting - while calling penalties.

Don Mynatt, also known as ""The Pantichrist,"" is a Level 4 WFTDA official from the Memphis Rollergirls. He is the WFTDA Officiating Education Director,  responsible for managing the WFTDA education program for referees and non-skating officials. In this position, Don oversees the Officiating Clinics program and works on expanded education and development initiatives, such as testing, online learning, and other resources for Officials.",,,2,Las Vegas,2016
666,On Track Communication,Flat Track,0,0,3,NA/Coed,1.5,1,1,1479,2016-02-05 08:03:14,"Learn how to communicate exactly what you need on the track to increase the strength of your defensive formations. 


Smarty lives and skates in Austin, Texas where she is part of the Texas Rollergirls, the Texecutioners and Team USA. She's been coaching for ages and enjoys sharing her knowledge of the sport. She's constantly looking for ways to improve and strengthen her own skill set and in turn, her classes tend to be based on the hot topics she has been focusing on in preparation for games. Smarty believes she has done her job right if you leave her class still thinking about the topics that were covered. She's not interested in skaters memorizing her concepts; she'd prefer that they take the information they learn and play around with it until they have made it work for them. Smarty Pants has never missed a Rollercon and attributes the convention as a major factor in kicking off her coaching career. She believes that experiencing Rollercon is essential for every skater's true derby experience.",,,2,Las Vegas,2016
668,Other OnSkates Games,Flat Track,0,0,3,NA/Coed,2.0,1,1,1501,2016-02-05 08:03:14,"GAMES! Because learning through play is something that super serious adults forget to do sometimes. New games and adaptations of classics from your childhood will act as secret drills and extra practice for all of your derby related skills! All games are ON SKATES, however many can be played off skates as well. Please bring shoes (as game props, thanks), black and white shirts, and your competitive spirit. And just like your childhood, only winners will receive prizes. 

Shady Hawkins is a dreamer, a believer, a trainer. Don't let her infectious enthusiasm and affinity for playground games fool you, she's a tough trainer who holds her skaters to the highest standards. On the LA Derby Dolls Ri-Ettes and Varsity Brawlers, she pushes herself and her teammates to exceed expectations. Shady proudly trains juniors, beginners, freshies, and team level skaters at Los Angeles Derby Dolls.",,,2,Las Vegas,2016
669,Pack Performance ,Flat Track,0,0,3,NA/Coed,2.0,1,1,1474,2016-02-05 08:03:14,"This class is devoted to providing you in game feedback about you amd your packs perfomanve.  You and your pack will run through several scenarios set up in scrimmage style and after each jam you will get specific feedback about how you and you 4 pack buddies can improve.  Bring a pack of five to work with if you can ad well as a black and white shirt.   If you come alone you will be placed in a pack to work with the entire class.

Lacey """"Carmen Getsome"""" Ramon is both a Team Antiks skater and Team USA skater that has been on skates for 9 years.  She was a primary jammer for 7 years and in 2013 started blocking.  She is an exceptional pivot, performing devastating contact and containment on the opponent while reading the minds of her jammers, creating amazing offensive opportunities as well as executing sneaky hat passes. Getsome is the proud owner of Getsome Athletics, an international roller derby training company.",,,2,Las Vegas,2016
670,Playing Down,Flat Track,0,0,3,NA/Coed,2.0,1,1,1479,2016-02-05 08:03:14,"Practice and study defensive formations that make the best out of a bad situation.

Smarty lives and skates in Austin, Texas where she is part of the Texas Rollergirls, the Texecutioners and Team USA. She's been coaching for ages and enjoys sharing her knowledge of the sport. She's constantly looking for ways to improve and strengthen her own skill set and in turn, her classes tend to be based on the hot topics she has been focusing on in preparation for games. Smarty believes she has done her job right if you leave her class still thinking about the topics that were covered. She's not interested in skaters memorizing her concepts; she'd prefer that they take the information they learn and play around with it until they have made it work for them. Smarty Pants has never missed a Rollercon and attributes the convention as a major factor in kicking off her coaching career. She believes that experiencing Rollercon is essential for every skater's true derby experience.",,,2,Las Vegas,2016
719,PlyoWhat Demystifying,Seminar/Conference Room,0,0,0,NA/Coed,1.0,0,0,1522,2016-02-05 08:03:24,"You know you need to cross-train, but what should you do, for how long, and when?? From injury prevention to nailing a huge apex jump, Booty Quake from Roller Derby Athletics will teach you to use your off-skate time to help you meet your goals and be unstoppable. Bring a hand towel, decent training shoes, water, and a notebook!

Booty Quake founded Roller Derby Athletics in 2012 to help all derby skaters kick more ass, through better fitness education and off-skate training. She preaches """"pre-hab"""" work for injury prevention, effective and sport-specific crosstraining, and training smarter not harder. Roller Derby Athletics provides online training programs to make skaters unstoppable. Booty Quake is an eight-season veteran skater with Terminal City Rollergirls in Vancouver, BC.",,,2,Las Vegas,2016
671,Positional Blocking  Blocking Without Looking ,Flat Track,0,0,3,NA/Coed,2.0,1,1,1503,2016-02-05 08:03:14,"Positional Blocking & Blocking Without Looking 
Positional Blocking and blocking without looking: breaking down the key elements to this fundamental blocking skill. We'll go over ready position, footwork, balance all the skills needed to keep the jammer behind you. We'll also cover blocking without looking: Use your peripheral vision to land hits, drive jammers off, fool offense blockers and to keep the other team guessing.

Stef has made a name for herself as one of the most versatile players in roller derby - since joining London Rollergirls in January 2007 she has become a terrifyingly accurate blocker, a swift jammer and an all-out force to be reckoned with on the track. Captain of Team England, Atom All Star and Dymanic Sport Academy Sponsor. Stef was the first European skater to named WFTDA skater of the month (Oct 2011) and also first to be voted MVP at the 2011 Eastern Regional Play Offs. Stefanie was also awarded MVP awards for both games when her team London Brawling faced up against world champions Team USA and second place team Canada. Voted 2nd in 2011 and took 3rd in 2012 in the 'DNN best of poll' in the Double threat category",,,2,Las Vegas,2016
743,Power Gams,Seminar/Conference Room,0,0,0,NA/Coed,1.0,0,0,1504,2016-02-05 08:03:25,"Give yourself a strength and power boost behind your stride! These drills are designed to build strong derby legs with a combination of resistance training and plyometrics and a little upper body and core strength peppered in for good measure. Skate faster, juke quicker, jump higher and push harder! Come to the POWER GAMS off-skates class and gain the advantage on the track!

Suzy Snakeyes is a recently retired roller derby athlete and Certified Personal Trainer and Certified Strength and Conditioning Specialist based out of Los Angeles, CA. Suzy owns Power Jam Fitness (www.powerjamfitness.com), which provides derby-inspired group training, personal training and online fitness training to anyone looking to bring out their inner athlete. Suzy spent eleven years skating with the LA Derby Dolls and was a founding member and original captain of the Tough Cookies, the team that was the inspiration for the Hurl Scouts team in """"Whip It"""". In her years with the LA Derby Dolls, she served as the original head of the league's training team, Captain of the Aftershockers (B-level all-star team) during the team's undefeated run in 2009, Assistant Coach of the Ri-ettes (A-level all-star team) in 2013 and instructor with the Derby Por Vida roller derby fitness program. Suzy is currently coaching the Tough Cookies and is on her eighth year teaching Derby Por Vida classes -- proving that even after retirement, Suzy just can't quit roller derby.",,,2,Las Vegas,2016
745,Power Skating,Seminar/Conference Room,0,0,0,NA/Coed,1.0,0,0,1476,2016-02-05 08:03:25,"In traditional hockey power skating training, we train for balance, stability, and control, before we train for power and speed. This allows us to really hone in on the technical movements and muscle memory that are crucial for great skate form. Focusing on these areas also helps us strengthen our bodies in ways that help us prevent injury. In this off-skates athletic training course, we will delve into movements that are crucial for developing strength in our stability and control on the track. Bring tennis shoes, water, and focus. Excellent for all levels of skaters. 

The Smacktivist #365 skates with the Ohio Roller Girls and serves the league as a trainer and go-to jammer. They have a strong background in Tier I, AAA Ice Hockey, and have acquired numerous MVP awards throughout their derby career, including 2012 North Central Regional Jammer, their rookie season. They also own and operate Next Level Skate Shop and Training, out of Columbus, OH, where they also skate ramps, lift heavy things, and hold down a positive mental attitude.",,,2,Las Vegas,2016
672,Power Skating Edge Work Fundamentals,Flat Track,0,0,0,NA/Coed,2.0,1,0,1476,2016-02-05 08:03:14,"Adapted from traditional hockey power skating, this class is all about the technical aspects of edge work and weight transfer. In power skating, we focus on building a strong base of control and stability, which allows us to build up our power and speed in more effective and efficient ways. We'll be focusing on the mechanics of how our edges work and where we need to be transferring our weight for powerfully stable edge work. Plan to skate forwards and backwards and plan to fall down! Great for all level of skaters, but more focused on the intermediate folks looking to get their game to the next level. 

The Smacktivist #365 skates with the Ohio Roller Girls and serves the league as a trainer and go-to jammer. They have a strong background in Tier I, AAA Ice Hockey, and have acquired numerous MVP awards throughout their derby career, including 2012 North Central Regional Jammer, their rookie season. They also own and operate Next Level Skate Shop and Training, out of Columbus, OH, where they also skate ramps, lift heavy things, and hold down a positive mental attitude.",,,2,Las Vegas,2016
741,Power Strength  Recruitment,Seminar/Conference Room,0,0,0,NA/Coed,1.0,0,0,1479,2016-02-05 08:03:25,"Learn and be guided through Smarty's unique approach to engaging and waking up her muscles for blocking and jamming. 

Smarty lives and skates in Austin, Texas where she is part of the Texas Rollergirls, the Texecutioners and Team USA. She's been coaching for ages and enjoys sharing her knowledge of the sport. She's constantly looking for ways to improve and strengthen her own skill set and in turn, her classes tend to be based on the hot topics she has been focusing on in preparation for games. Smarty believes she has done her job right if you leave her class still thinking about the topics that were covered. She's not interested in skaters memorizing her concepts; she'd prefer that they take the information they learn and play around with it until they have made it work for them. Smarty Pants has never missed a Rollercon and attributes the convention as a major factor in kicking off her coaching career. She believes that experiencing Rollercon is essential for every skater's true derby experience.",,,2,Las Vegas,2016
675,Push It Push It Real Good,Flat Track,0,0,3,NA/Coed,2.0,1,1,1490,2016-02-05 08:03:14,"Power & Strength! In this class we will be learning how to prepare, move, and push ourselves through the mighty 4 man wall. The first half drills are designed to help to discover what stance and/or amount of strength you need to simply just get the wall moving. The second half will be more real world. We will be challenging ourselves - so expect sweat and for your heart to be pumping hard. 

Freight Train started with Houston Roller Derby and skates now for the Texas Rollergirls. She's been jam skating for 22 years - and she's only 24. She's been playing derby for about 4 seasons and has spent them working up the derby ranks to be the best player she can.",,,2,Las Vegas,2016
676,Ramming Jamming  Nailing,Flat Track,0,0,3,NA/Coed,2.0,1,1,1466,2016-02-05 08:03:14,"Ramming, Jamming and Nailing will train you to be an aggressive jammer.  It focuses on the foot work to open gaps and the upper body contact force your way through. We will work on shoulder punching and slapping.  Using your body weight move blockers out of your way.

Scratcher In the Eye is a certified acupuncturist that specializes in sports medicine as well as a personal trainer. She started skating in the flat track with Portland Oregon's Rose City Rollers in 2006.  She was drafted to the Wheels of Justice in 2008.  She was nominated captain and helped lead the Wheels of Justice to there then highest ranking of 5th and there first trip to championships.  Scratcher was awarded Rose City Rollers Jammer of the year in 2010. In 2014 Scratcher transferred to the Bay Area Derby Girls and now skates for the All Stars.  This is Scratcher's 11th season of playing roller derby.  In that time Roller Derby has changed dramatically. The fast development of the sport is one of its most exciting parts.  Her philosophy of derby is there is a million ways to play the sport and know one right way. This philosophy applies directly to her coaching style.  There are a verity of different bodies and skating styles.  Developing plays and skills is different for the variety of leagues and players. The strategy that wins is the one that the team agrees on.",,,2,Las Vegas,2016
678,Reforming Walls,Flat Track,0,0,3,NA/Coed,2.0,1,1,1482,2016-02-05 08:03:15,"Learn skills to reform walls to remove the jammer, not be disrupted by offense and maintain strong walls.

Since entering the sport in 2005, Jackie has maintained her reputation as a top triple threat through a decade of rule changes, athletic advancement and her own injuries. With that experience, comes a wealth of knowledge and foresight into how roller derby is played at its best. Her passion for personal growth and team development is valuable example for both veteran players and the newest skaters. Jackie is a proud member of Texas Rollergirls and Team USA. Jackie previously skated as an original member of Grand Raggidy Roller Derby (2005-2009) and a member of Windy City Rollers (2010-2014).",,,2,Las Vegas,2016
720,Restorative After Party Yoga,Seminar/Conference Room,0,0,0,NA/Coed,1.0,0,0,1480,2016-02-05 08:03:24,"Restorative After Party is a simple restorative yoga class to help you wind down from the havoc that traveling, skating, working out, and after-parties that require lots of jumping around and drinking all the drinks! RollerCon takes a lot of energy mentally and physically for you to enjoy your stay. Why not wind down in a meditative savasana? Bring a pillow, blanket, hoodie, or any other items that will help you to relax and settle in a position for 20 minutes.

Chloroform Cupcake is an AFTDA certified traveling announcer, social media consultant, and owner of Curvy Derby as a certified Curvy Yoga instructor in the greater Las Vegas area. Specialities include: yoga for beginners, back pain and mobility circuits, and derby yoga (yoga for roller derby players and referees). She also is a supporter of the photo-bomb movement. Find her on Twitter: @derbyC8K3",,,2,Las Vegas,2016
680,Rock You Like a Hurricane ,Flat Track,0,0,3,NA/Coed,2.0,1,1,1513,2016-02-05 08:03:15,"Do you love skating at practice and getting the most out of your on-skates time? Do you believe in the saying practice makes perfect? Two important parts of becoming a great skater are spending time on skates and building muscle memory through repetition. Hurricane style drills accomplish both of these and is one of the most versatile types of drills to experiment with.  We will start out with simple blocking techniques and expand by adding focuses on footwork, speed, drive blocking and even backwards blocking.  Bring Black and White scrimmage shirts and be ready to skate!

Allie Gator has been skating with the Mad Rollin Dolls (Madison, WI) since 2007. She is a proud member of The Quad Squad(Activate!), The Dairyland Dolls(Moo, Bitch!), Team Unicorn(Magical Neigh!), captain of the Great Lakes All-Stars(Humidity!), is AFTDA certified (Announcers, yo!) and is a Vanilla Sponsored Skater (VNLA). Besides skating Allie enjoys meeting ridiculous animals, geekery, playing ukulele & singing, outdoor skating and adventures.",,,2,Las Vegas,2016
681,Roller Disco,Flat Track,0,0,0,NA/Coed,2.0,1,1,1511,2016-02-05 08:03:15,"Just what the name implies! Let's plug in an iPod and skate just for fun! Bring your tunes, if you want. 

Zen started skating at 3 and hasn't stopped.  She relies on skating as her main form of exercise, skating marathons and using her skates as her primary transportation (sold the car 9 months ago). Zen trained as a dancer until a dislocated hip sidelined the dream. She's the founder of Heart2Heart Family Fitness, a non-profit that promotes the funnest thing ever - ROLLER SKATING!",,,2,Las Vegas,2016
684,She Blinded Me With Science  the Physics of Blocking,Flat Track,0,0,3,NA/Coed,2.0,1,1,1519,2016-02-05 08:03:15,"Defensive control for you and the wall you rode in on. We'll break down bio-mechanics and put a name on the fundamental tenants of blocking: absorbing impact, keeping hips flush and in front, and slowing your roll. It's not just a good idea. It's science. 

Daft Spunk is captain of the Windy City Rollers All Stars and a proud member of Team Illinois. She's an expert in Applied Plows, Theoretical Hip Flushness, and Quantum Butts. Spunk loves teaching strategy and breaking down skills to help teams and individuals find success. Roller derby is pretty much all she does.",,,2,Las Vegas,2016
685,Size Does Matter,Flat Track,0,0,3,NA/Coed,2.0,1,1,1514,2016-02-05 08:03:15,"Hit smarter not harder!  Make effective hits with less energy while staying in play by using size differential.  Learn how to make every hit count and be the one that all jammers fear.  No bowling ball hits here.

8mean owns and coaches for Camp Pivotstar.  She is a proud coach of Team Canada Jr.  She has been skating for Terminal City Rollergirls since 2006 and is a two-time Team Canada player (11/14)",,,2,Las Vegas,2016
686,Skills Before Drills ,Flat Track,0,0,0,NA/Coed,2.0,1,0,1507,2016-02-05 08:03:15,"Work on a specific skills like transitions, agility, endurance and crossovers by focusing on the FIVE crucial elements that will speed your learning: 
1). Stance 2). Weight Transfer 3) Core Strength 4). Track Awareness 5). Confidence 
This class is for anyone who would like to get past their current level of skill. This is geared towards the beginning to intermediate skater, but all levels are welcome.

The Hot Flash skated with Rat City Roller Girls and Tilted Thunder Rail Birds. She later founded OneWorld Roller Derby (Now Seattle Citywide Roller Derby) to bring USARS to the area. She was appointed to the USA Rollersports Roller Derby Discipline Sport Committee for the 2015-2016 Seasons. Flash is currently working with the City of Seattle to implement the first citywide athletic roller derby league debuting April of 2015.",,,2,Las Vegas,2016
693,Smart Derby Training,Flat Track,0,0,3,NA/Coed,1.0,1,1,1492,2016-02-05 08:03:15,"This class is designed to help newer jammers and blockers realize when is the most appropriate time to call off a jam. Where are you? Where is the other jammer? Where is the pack? Who is in the box? Which team is controlling the pack? All of these questions are what a smart jammer is going to ask before thinking of calling it off. This is a double bonus for any new coaches, pivots, and mama hen communicators on the track.


DisassTrickX is one of the founders of TSG, the Skaters Grim men's team in Antioch, California - and he skated for Deep Valley Belligerents in 2014. TrickX coaches regularly in the Northern California and Oregon, and also serves as an Official for any teams that need help.",,,2,Las Vegas,2016
692,Smart Derby Training Coaches,Flat Track,0,0,3,NA/Coed,1.0,1,1,1492,2016-02-05 08:03:15,"This class is not just about the skills and strategies we teach,  but how we teach them.  Using time efficiently and effectively to pick allow each skater at your practice to get the most of your practice time.  Class will cover drills that not only build skill but work you hard as well. This class is great for skaters who get called on to coach practice or those who want to increase the effectiveness of their practices back home. 

Jamie Trrue is a long time skater for Rose City Rollers Wheels of Justice",,,2,Las Vegas,2016
694,Smart Jammer Call Offs ,Flat Track,0,0,3,NA/Coed,1.0,1,1,1487,2016-02-05 08:03:15,"This class is designed to help newer jammers and blockers realize when is the most appropriate time to call off a jam. Where are you? Where is the other jammer? Where is the pack? Who is in the box? Which team is controlling the pack? All of these questions are what a smart jammer is going to ask before thinking of calling it off. This is a double bonus for any new coaches, pivots, and mama hen communicators on the track.

DisassTrickX is one of the founders of TSG, the Skaters Grim men's team in Antioch, California - and he skated for Deep Valley Belligerents in 2014. TrickX coaches regularly in the Northern California and Oregon, and also serves as an Official for any teams that need help.",,,2,Las Vegas,2016
695,So You Think You Can DANCE ,Flat Track,0,0,0,NA/Coed,2.0,1,0,1506,2016-02-05 08:03:15,"Non-contact, on skates workout to focus on core control using music.  Activates same muscles used in derby for jamming and blocking by using simple patterns of movement that are fun but exhausting. Focus is on obliques, calves, quads, shoulders.  Forces the use of 'thinking/memory' while on skates and helps teach skaters not to overthink when they're skating - so they can focus on playing derby.

The 4closer, with the Sacred City Derby Girls, has been on skates since the 80's when she competed in artistic figure and freestyle skating in Roseville, CA.  After life changing events in 2006, she realized she missed the wind in her hair and speed of her skates when she became addicted to derby, and finally joining Sacred in 2009.  With an athletic background in basketball and volleyball she incorporates ball sports skills, movement and strategy in all of her coaching techniques when breaking down drills and use of strategy in derby game play - as well as promoting the belief in the use of mind over body and muscle memory.  She is a member of Team Cruz and the Sacrificer's team captain and jammer coach for the Sacred City Sacrificer's over the last 3 seasons.",,,2,Las Vegas,2016
696,Speed Control in 1 on 1 Situations,Flat Track,0,0,3,NA/Coed,2.0,1,1,1520,2016-02-05 08:03:15,"Wearing an opposing skater like a second skin.  Not just how to get into her space and stay there by also how to make a dramatic speed change as well, with a focus on stopping skills as pertains specifically to this type of blocking.

Demanda Riot - IS real fucking scary.  She cannot MAKE you be real fucking scary (that's up to you), but she will show you how to do some of the real fucking scary things that she does. You've likely had nightmares about her before the big bout, where you wake up screaming but can't quite remember why.  B.A.D to the bone & bleeding gold since 2007, Demanda Riot also skates with a myriad of ad hock and scrimmage teams such as Chupacabras Peligroso (redepantsipated Team Awesome), Team Legit, The Vagine Regime, The CoEd Cripplers, Team Cruz, The Rejects ...
",,,2,Las Vegas,2016
697,Speed Juking  Nimbility ,Flat Track,0,0,3,NA/Coed,2.0,1,1,1468,2016-02-05 08:03:15,"High speed lateral movement, creativity and faking, Toe-stop Poppin and Line Hygiene! 

Hatched among the craggy reaches of her back-woods high-mountain village, Scald Eagle spent the majority of her fledgling years cutting her talons on the frigid ice hockey rinks of Western Colorado. She also did a bajillion squats as a catcher during her extensive softball career, and she's done about every athletic or outdoorsy thing a bird can do in the wilds of Colorado. Including, but not limited to, archery hunting, mountain biking, rifle Hhunting, skiing, muzzleloader hunting, rafting, and did I mention hunting? In 2010 she was ready to do the metropolitan thang for a while and so migrated to Portland, Oregon where she immediately discovered the existence of roller derby, the Rose City Rollers, and as it happens, fishing! Due to her athletic background and all the competitive bones in her body, Scald made it onto Fresh Meat and quickly ascended the ranks of RCR. She also found, during this time, that she had developed the knack for snatching up the tasty but elusive Greater Pinkfin Land Tuna. By March of 2011 she was honored to fly for the Wheels of Justice and the Vagine Regime. She has been a proud member of both for three seasons now, and has hated erry minute of it. Ya Welcome! Scald Eagle is sponsored by Sin City Skates, and can be scheduled to coach your league through leftturncoaching.com.",,,2,Las Vegas,2016
700,Spin to Win,Flat Track,0,0,3,NA/Coed,2.0,1,1,1498,2016-02-05 08:03:15,"""Use your body to block, make passes, avoid blocks, and get out of trapping, all by spinning into or away from opposing players.

Quadzilla's self-written bio just said something dumb like, ""I'm black and I skate,"" so here are just a few of the legends about him. Quadzilla LK started skating in diapers and joined his first derby team roughly sometime before puberty (which was way earlier than most of you people think), in the dark ages when the sport was played on inline skates by people with enormous hair and you were probably still teething.  He was a featured skater in a bunch of TV commercials, loves to jump rows of skaters laying on the ground, can skate with his skate on his ass better than most of you can skate with 'em on your feet, and has a new pair of flashy shoes every single time you lay eyes on him.  He guest coaches all over and has been seen rocking both flat and banked tracks on several continents.  He plays mens derby for the Puget Sound Outcasts, and developed Antik Skates, Heartless and B'Zerk Wheels and Gumball Stops. We heard he was once a pro snowboarder.  He doesn't have anything at all to do with Derby News Network and has never been a ref, though he's not above wearing a dress if the situation calls for it.  He likes the kind of sushi that has fried things and cream cheese in it.  We don't think he's a super hero, but he does actually have a sidekick named Boy (something). For real. Little known fact: the ""LK"" stands for ""likes kumquats.""
",,,2,Las Vegas,2016
738,Sponsored  Bruised Skate Noose Yoga,Seminar/Conference Room,0,0,0,NA/Coed,1.0,0,0,1472,2016-02-05 08:03:24,"Love your Skate Noose and don't leave home without it? Want to know how to use it to help your body feel better after skating? Join Lemony Kickit of Flat Mat Roller Derby and Cakes of Curvy Derby with our guest, Vulgar Vixen from Bruised Skate Nooses! Learn some fun and easy options for incorporating your Skate Noose into your stretching routine to help help you release muscle tension while you're at RollerCon and beyond. Bonus: attendees will get 50% off a Bruised Skate Noose!
http://www.bruisedsn.com/

Think you don't like yoga? Lemony Kickit's classes might change your mind. When Kickit (Kat Selvocki) retired from Gotham Girls Roller Derby, yoga was the last thing she expected to find on the other side. That is, until she discovered a class called Yoga Fight Club, where she learned that she could do yoga AND hit people--in the same room. Sold! Since then, Kickit has completed 200+ hours of training and taught in her adventurous, mindful, unpretentious style around the globe. Based in Seattle, she specializes in teaching athletes and is the queen bee at Flat Mat Roller Derby: Yoga for Skaters.",,,2,Las Vegas,2016
587,Sponsored Camp Elite Sneak Peek,Flat Track,0,0,3,NA/Coed,2.0,1,1,"1475,1477,1479",2016-02-05 08:03:12,"""Want to know what the most advanced skaters in the world are learning? Come by for a sneak peek at the training concepts that offered at Camp Elite.  Camp Elite is an advanced training camp held annually in Austin, Texas. It is only open to skaters on charter teams for WFTDA Div 1 & 2.  If your team is thinking about joining us for 2016, this is a great place to find out more about our camp and our coaches. Together we have 30 years of roller derby experience!  Open to all skaters for viewing, but intermediate - advanced only for on-skate participation.  

Mercy Shammah believes her coaching job is to challenge skaters, pushing them beyond their self-imposed limitations to help them play at their highest level of intensity and skill. Her dynamic coaching style echoes the ever changing sport or roller derby. Mercy has an adaptive range of coaching proficiencies. She provides limitless tips and feedback to skaters of all skill levels. Her skating history includes captaining the Wheels of Justice in 2014, she lead her team to a gold medal for International Playoffs and a silver medal for International Championships. Mercy is a member of Team USA and a proud member of Team Vagine. 

Smarty lives and skates in Austin, Texas where she is part of the Texas Rollergirls, the Texecutioners and Team USA. She's been coaching for ages and enjoys sharing her knowledge of the sport. She's constantly looking for ways to improve and strengthen her own skill set and in turn, her classes tend to be based on the hot topics she has been focusing on in preparation for games. Smarty believes she has done her job right if you leave her class still thinking about the topics that were covered. She's not interested in skaters memorizing her concepts; she'd prefer that they take the information they learn and play around with it until they have made it work for them. Smarty Pants has never missed a Rollercon and attributes the convention as a major factor in kicking off her coaching career. She believes that experiencing Rollercon is essential for every skater's true derby experience. 

10 years ago Lulu was in hospital in South Africa with a broken neck and a shattered pelvis.  Last year she won League MVP, became Captain of the All Star team and started her derby clothing line Pivotstar.  Her motto in life and derby is ""It's not how hard you can hit.  It's about how hard you can BE hit and keep moving forward."" A self confessed ""jammer junkie,"" her goal is to help every skater, regardless of skill or position, to have fun and be successful while wearing the star.  She loves visualizations, playing smarter not harder and crumpets.""",,,2,Las Vegas,2016
588,Sponsored Fun  Fitness The Games We Play,Flat Track,0,0,0,NA/Coed,2.0,1,0,1462,2016-02-05 08:03:12,"Games are an easy way to get skaters' minds off their feet and improve their overall fitness and skating skills. They don't even realize they're getting better because they're having so much fun.  Ideal for coaches and other folks looking to improve skills and have some fun on roller skates.

Barbara """"Queen B"""" Dolan created the new market category of Fitness Skating when she founded Derby Lite in 2007.  Since then, she's worked with skating and fitness professionals to create progressive Learn-to-Skate, Fitness Skating and Skills & Drills curricula and a partnership program that bring the friends, fun & fitness of roller derby to the average American woman exerciser. We love being friends with benefits with local leagues and helping retirees stay on their skates and share the love of derby.",,,2,Las Vegas,2016
